sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,|W_i|,W_i . W_ref,GyroXnew,GyroYnew,GyroZnew,Vx,Vy,Vz,ux,uy,uz,ux-angle,uy-angle,uz-angle
1395,-0.340576172,0.396484375,0.821777344,-14.56969466,-14.96732824,-0.419389313,20.89193157,-215.442152,14.56969466,14.96732824,0.419389313,,,,,,,,,
1286,-0.300292969,0.386230469,-0.959716797,-14.33305344,-15.1810687,-0.80870229,20.89390502,-215.433786,14.33305344,15.1810687,0.80870229,,,,,,,,,
1662,-0.465820313,0.522460938,-0.731201172,14.68221374,14.88,-0.08351145,20.90427646,215.4922504,14.68221374,14.88,-0.08351145,,,,,,,,,
1340,-0.666503906,0.720703125,-0.069824219,-14.63839695,-14.92152672,-0.46519084,20.90815696,-215.596456,14.63839695,14.92152672,0.46519084,,,,,,,,,
1672,-0.3515625,0.420898438,-0.860595703,15.00282443,14.5670229,-0.32778626,20.91387914,215.3828826,15.00282443,14.5670229,-0.32778626,,,,,,,,,
1606,-0.621337891,0.687744141,0.313720703,14.67458015,14.91816794,0.061526718,20.92603218,215.751103,14.67458015,14.91816794,0.061526718,,,,,,,,,
1896,-0.227783203,0.282714844,0.862792969,14.62114504,14.97160305,0.39740458,20.93047325,215.8353062,14.62114504,14.97160305,0.39740458,,,,,,,,,
1706,0.064697266,0.006835938,-1.071777344,14.91122137,14.68916031,-0.243816794,20.93263958,215.6614037,14.91122137,14.68916031,-0.243816794,,,,,,,,,
1661,-0.467285156,0.527832031,-0.749023438,14.80435115,14.8189313,-0.182748092,20.9476236,215.8841798,14.80435115,14.8189313,-0.182748092,,,,,,,,,
1741,0.499511719,-0.414794922,-0.827148438,14.59824427,15.02503817,-0.106412214,20.94926804,215.9757345,14.59824427,15.02503817,-0.106412214,,,,,,,,,
1616,-0.672363281,0.716308594,0.071289063,14.75091603,14.87236641,-0.358320611,20.95006444,215.8705436,14.75091603,14.87236641,-0.358320611,,,,,,,,,
1833,0.545410156,-0.466796875,0.647949219,14.72801527,14.90290076,0.183664122,20.95339155,216.0398385,14.72801527,14.90290076,0.183664122,,,,,,,,,
1281,-0.237060547,0.322265625,-0.961181641,-14.46282443,-15.15053435,-0.594961832,20.95390086,-216.0862823,14.46282443,15.15053435,0.594961832,,,,,,,,,
1712,0.153564453,-0.081298828,-1.0390625,14.59061069,15.04030534,-0.121679389,20.95498773,216.0327282,14.59061069,15.04030534,-0.121679389,,,,,,,,,
1642,-0.60546875,0.677001953,-0.435058594,14.65931298,14.97160305,-0.274351145,20.9551813,215.9778719,14.65931298,14.97160305,-0.274351145,,,,,,,,,
1678,-0.292480469,0.349121094,-0.9296875,14.75091603,14.88763359,-0.213282443,20.95892762,216.0124176,14.75091603,14.88763359,-0.213282443,,,,,,,,,
1577,-0.428710938,0.479248047,0.727783203,14.73564885,14.91053435,-0.281984733,20.96527837,216.0620394,14.73564885,14.91053435,-0.281984733,,,,,,,,,
1630,-0.650878906,0.697509766,-0.214355469,14.81198473,14.84183206,-0.022442748,20.96843757,216.1402528,14.81198473,14.84183206,-0.022442748,,,,,,,,,
1305,-0.492431641,0.553466797,-0.680664063,-14.45519084,-15.20396947,-0.579694656,20.98688342,-216.4285975,14.45519084,15.20396947,0.579694656,,,,,,,,,
1339,-0.656738281,0.713623047,-0.047607422,-14.48572519,-15.1810687,-0.411755725,20.98739203,-216.4421351,14.48572519,15.1810687,0.411755725,,,,,,,,,
1693,-0.108154297,0.165039063,-1.024902344,14.88068702,14.80366412,-0.030076336,20.9900982,216.341399,14.88068702,14.80366412,-0.030076336,,,,,,,,,
1683,-0.220458984,0.285644531,-0.843017578,14.73564885,14.97923664,-0.297251908,21.01440545,216.5726973,14.73564885,14.97923664,-0.297251908,,,,,,,,,
1066,-0.232910156,0.219726563,0.887451172,-14.37122137,-15.34900763,-0.39648855,21.03048364,-216.8814155,14.37122137,15.34900763,0.39648855,,,,,,,,,
1671,-0.370361328,0.427490234,-0.85546875,14.72038168,15.03267176,-0.205648855,21.04074971,216.8812423,14.72038168,15.03267176,-0.205648855,,,,,,,,,
1096,0.159423828,-0.094238281,0.890136719,-15.01244275,-14.79175573,-0.74,21.08831607,-217.3354298,15.01244275,14.79175573,0.74,,,,,,,,,
1086,0.018310547,0.063964844,0.970947266,-14.63076336,-15.19633588,-0.175114504,21.09546221,-217.5410647,14.63076336,15.19633588,0.175114504,,,,,,,,,
1117,0.426025391,-0.372314453,0.935058594,-14.24145038,-15.56274809,-0.518625954,21.1018248,-217.5809382,14.24145038,15.56274809,0.518625954,,,,,,,,,
1089,0.081054688,-0.020263672,0.984619141,-14.99717557,-14.85282443,-0.67129771,21.11805647,-217.670373,14.99717557,14.85282443,0.67129771,,,,,,,,,
1596,-0.596679688,0.631591797,0.437255859,14.92648855,14.9410687,-0.281984733,21.12143721,217.6456517,14.92648855,14.9410687,-0.281984733,,,,,,,,,
1247,0.201171875,-0.122558594,-1.075927734,-14.26435115,-15.58564885,-0.541526718,21.13474426,-217.9191545,14.26435115,15.58564885,0.541526718,,,,,,,,,
1815,0.680908203,-0.631347656,0.4375,14.86541985,15.03267176,0.092061069,21.14167455,217.9682634,14.86541985,15.03267176,0.092061069,,,,,,,,,
1571,-0.377929688,0.418212891,0.863525391,15.13259542,14.77312977,-0.259083969,21.1496556,217.8584021,15.13259542,14.77312977,-0.259083969,,,,,,,,,
1892,-0.165527344,0.203613281,0.946777344,14.62114504,15.30748092,0.443206107,21.17293758,218.3548959,14.62114504,15.30748092,0.443206107,,,,,,,,,
1726,0.318359375,-0.244628906,-1.008544922,15.05625954,14.89526718,-0.15221374,21.17978056,218.2497325,15.05625954,14.89526718,-0.15221374,,,,,,,,,
1099,0.21875,-0.20703125,0.951416016,-14.69183206,-15.25740458,-0.022442748,21.18109599,-218.4020868,14.69183206,15.25740458,0.022442748,,,,,,,,,
1692,-0.111328125,0.176269531,-1.038085938,14.91122137,15.05557252,-0.472824427,21.19524356,218.3566802,14.91122137,15.05557252,-0.472824427,,,,,,,,,
1679,-0.276367188,0.338378906,-0.932373047,14.88832061,15.10137405,-0.343053435,21.20922616,218.5612481,14.88832061,15.10137405,-0.343053435,,,,,,,,,
1612,-0.646240234,0.707763672,0.168457031,14.8959542,15.10137405,0.038625954,21.21184673,218.6884767,14.8959542,15.10137405,0.038625954,,,,,,,,,
1595,-0.585449219,0.627197266,0.409179688,15.08679389,14.92580153,-0.159847328,21.22301704,218.6933861,15.08679389,14.92580153,-0.159847328,,,,,,,,,
1590,-0.554931641,0.601074219,0.562744141,15.24709924,14.7578626,-0.404122137,21.22337999,218.5297412,15.24709924,14.7578626,-0.404122137,,,,,,,,,
1398,-0.298828125,0.375244141,0.840576172,-15.18038168,-14.84519084,-0.236183206,21.23392242,-218.8312133,15.18038168,14.84519084,0.236183206,,,,,,,,,
1685,-0.208984375,0.270019531,-1.029052734,14.91885496,15.11664122,-0.365954198,21.24191605,218.8878526,14.91885496,15.11664122,-0.365954198,,,,,,,,,
1344,-0.651611328,0.729980469,0.018798828,-14.64603053,-15.38717557,-0.633129771,21.25258186,-219.1637172,14.64603053,15.38717557,0.633129771,,,,,,,,,
1776,0.741455078,-0.663818359,-0.259521484,14.93412214,15.11664122,0.382137405,21.25292627,219.1393892,14.93412214,15.11664122,0.382137405,,,,,,,,,
1079,-0.040283203,0.166992188,1.040771484,-14.91320611,-15.15053435,-0.114045802,21.25924302,-219.1929224,14.91320611,15.15053435,0.114045802,,,,,,,,,
1582,-0.484863281,0.545654297,0.655761719,15.06389313,15.03267176,-0.259083969,21.28307358,219.3106596,15.06389313,15.03267176,-0.259083969,,,,,,,,,
1695,-0.082519531,0.150146484,-1.024169922,15.14022901,14.99450382,-0.136946565,21.30916313,219.5908449,15.14022901,14.99450382,-0.136946565,,,,,,,,,
1159,0.726074219,-0.637939453,0.170166016,-14.69946565,-15.41007634,-0.984274809,21.31932316,-219.7815827,14.69946565,15.41007634,0.984274809,,,,,,,,,
1115,0.392089844,-0.35546875,0.762939453,-14.99717557,-15.23450382,-0.686564885,21.3887062,-220.5265073,14.99717557,15.23450382,0.686564885,,,,,,,,,
1563,-0.282470703,0.341552734,0.875976563,15.24709924,15.00977099,-0.213282443,21.3965593,220.4493694,15.24709924,15.00977099,-0.213282443,,,,,,,,,
1814,0.678222656,-0.599609375,0.341552734,14.90358779,15.43725191,-0.243816794,21.45891707,221.1994883,14.90358779,15.43725191,-0.243816794,,,,,,,,,
1722,0.268798828,-0.204589844,-0.974365234,15.16312977,15.21587786,-0.213282443,21.48229348,221.3937486,15.16312977,15.21587786,-0.213282443,,,,,,,,,
1625,-0.639404297,0.696044922,-0.067626953,15.26236641,15.26167939,-0.213282443,21.58481354,222.4409189,15.26236641,15.26167939,-0.213282443,,,,,,,,,
1707,0.079101563,-0.008789063,-1.045166016,15.18603053,15.39908397,-0.220916031,21.62859483,222.9244735,15.18603053,15.39908397,-0.220916031,,,,,,,,,
1379,-0.495605469,0.556396484,0.592529297,-14.95137405,-15.70778626,-0.442290076,21.69040699,-223.6924778,14.95137405,15.70778626,0.442290076,,,,,,,,,
1285,-0.286621094,0.349121094,-0.908203125,-14.90557252,-15.93679389,-0.510992366,21.82701548,-225.0922633,14.90557252,15.93679389,0.510992366,,,,,,,,,
1070,-0.171142578,0.233154297,0.904541016,-15.19564885,-15.73832061,-0.175114504,21.877686,-225.6044794,15.19564885,15.73832061,0.175114504,,,,,,,,,
1118,0.427734375,-0.389892578,0.791748047,-15.03534351,-15.89862595,-0.404122137,21.88586705,-225.7081394,15.03534351,15.89862595,0.404122137,,,,,,,,,
1068,-0.184814453,0.189453125,0.909423828,-15.64603053,-15.34137405,0.282900763,21.91428899,-225.7481581,15.64603053,15.34137405,-0.282900763,,,,,,,,,
1156,0.727539063,-0.680664063,0.264648438,-14.97427481,-16.25740458,-0.144580153,22.10323536,-227.9067969,14.97427481,16.25740458,0.144580153,,,,,,,,,
1073,-0.138183594,0.150390625,0.918212891,-15.47045802,-15.85282443,0.450839695,22.15514319,-228.2924113,15.47045802,15.85282443,-0.450839695,,,,,,,,,
1721,0.255371094,-0.197265625,-1.061035156,15.68221374,15.7578626,-0.32778626,22.23397187,229.1099737,15.68221374,15.7578626,-0.32778626,,,,,,,,,
1266,-0.048828125,0.118896484,-1.077392578,-15.3559542,-16.08183206,-0.610229008,22.24416848,-229.3941065,15.3559542,16.08183206,0.610229008,,,,,,,,,
1647,-0.571533203,0.636230469,-0.523681641,15.86541985,15.67389313,-0.358320611,22.30495161,229.7775665,15.86541985,15.67389313,-0.358320611,,,,,,,,,
1134,0.584716797,-0.522949219,0.600097656,-15.82160305,-16.38717557,-1.114045802,22.80578314,-235.080123,15.82160305,16.38717557,1.114045802,,,,,,,,,
1589,-0.551269531,0.586181641,0.473876953,16.1478626,16.15480916,-0.266717557,22.84299594,235.3960649,16.1478626,16.15480916,-0.266717557,,,,,,,,,
1101,0.229248047,-0.124511719,0.887207031,-15.92083969,-16.60091603,-0.930839695,23.02020878,-237.3476605,15.92083969,16.60091603,0.930839695,,,,,,,,,
1701,-0.003417969,0.063720703,-1.135742188,16.24709924,16.4448855,-0.625496183,23.12560784,238.2006584,16.24709924,16.4448855,-0.625496183,,,,,,,,,
1585,-0.473632813,0.501464844,0.821533203,16.23946565,16.51358779,0.030992366,23.16073804,238.7856074,16.23946565,16.51358779,0.030992366,,,,,,,,,
1682,-0.240234375,0.316162109,-0.985351563,16.23183206,16.69679389,-0.404122137,23.2898822,240.0176994,16.23183206,16.69679389,-0.404122137,,,,,,,,,
1644,-0.593261719,0.642089844,-0.389892578,16.07152672,17.32274809,-0.220916031,23.63091992,243.5935184,16.07152672,17.32274809,-0.220916031,,,,,,,,,
1663,-0.437255859,0.531005859,-0.725585938,16.40740458,17.07847328,-0.495725191,23.68803323,244.1003164,16.40740458,17.07847328,-0.495725191,,,,,,,,,
1330,-0.647216797,0.726318359,-0.28125,-16.81396947,-17.47877863,-0.991908397,24.27346604,-250.2647964,16.81396947,17.47877863,0.991908397,,,,,,,,,
1082,-0.020507813,0.076416016,0.929199219,-17.24908397,-17.89099237,0.343969466,24.85431191,-256.1809266,17.24908397,17.89099237,-0.343969466,,,,,,,,,
1702,0.031494141,0.043945313,-0.897216797,17.43793893,17.97160305,-0.304885496,25.04302669,258.1322615,17.43793893,17.97160305,-0.304885496,,,,,,,,,
1570,-0.379150391,0.416992188,0.676269531,17.5219084,18.23877863,-0.434656489,25.29543923,260.7010424,17.5219084,18.23877863,-0.434656489,,,,,,,,,
1645,-0.594726563,0.655761719,-0.474121094,17.82725191,17.9410687,-0.480458015,25.29671316,260.6353423,17.82725191,17.9410687,-0.480458015,,,,,,,,,
1331,-0.633300781,0.666748047,-0.216308594,-17.72236641,-19.28030534,-0.39648855,26.19102229,-270.0695531,17.72236641,19.28030534,0.39648855,,,,,,,,,
1584,-0.510009766,0.517822266,0.474121094,19.11732824,19.14717557,-0.961374046,27.07417241,278.7217003,19.11732824,19.14717557,-0.961374046,,,,,,,,,
1077,-0.080810547,0.090576172,0.971191406,-19.72236641,-20.84519084,0.695114504,28.70499786,-295.7630302,19.72236641,20.84519084,-0.695114504,,,,,,,,,
