sample,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
131,0.73486328125,-0.70068359375,0.0341796875,-2.045801526717557,0.10687022900763359,-0.35877862595419846
132,0.735107421875,-0.7060546875,0.030029296875,-2.1374045801526718,-0.030534351145038167,-0.20610687022900764
133,0.736083984375,-0.703369140625,0.02587890625,-2.2213740458015265,0.0916030534351145,-0.35877862595419846
134,0.736083984375,-0.69873046875,0.033447265625,-2.1297709923664123,0.09923664122137404,-0.22137404580152673
135,0.738525390625,-0.699951171875,0.035888671875,-2.213740458015267,-0.16793893129770993,-0.31297709923664124
136,0.737060546875,-0.703125,0.034912109375,-2.0610687022900764,0.0916030534351145,-0.2824427480916031
137,0.734375,-0.699951171875,0.037109375,-1.9389312977099236,-0.20610687022900764,-0.31297709923664124
138,0.73486328125,-0.703369140625,0.02978515625,-2.1908396946564888,0.21374045801526717,-0.1984732824427481
139,0.734619140625,-0.70458984375,0.031005859375,-2.2595419847328246,0.030534351145038167,-0.6335877862595419
140,0.734130859375,-0.707275390625,0.036376953125,-2.1603053435114505,0.20610687022900764,-0.21374045801526717
141,0.73583984375,-0.701904296875,0.03271484375,-1.8854961832061068,-0.03816793893129771,-0.16793893129770993
142,0.73583984375,-0.7001953125,0.03076171875,-2.015267175572519,0.21374045801526717,-0.35877862595419846
143,0.734375,-0.701904296875,0.031494140625,-2.1297709923664123,0.2366412213740458,-0.29770992366412213
144,0.73876953125,-0.697998046875,0.033203125,-2.427480916030534,-0.16030534351145037,-0.31297709923664124
145,0.736328125,-0.7001953125,0.03955078125,-2.3587786259541983,0.061068702290076333,0.04580152671755725
146,0.736328125,-0.701416015625,0.035888671875,-2.3206106870229006,0.061068702290076333,-0.12213740458015267
147,0.731201171875,-0.703125,0.03271484375,-2.236641221374046,0.08396946564885496,-0.2366412213740458
148,0.7353515625,-0.7041015625,0.035400390625,-2.2442748091603053,0.16030534351145037,-0.29770992366412213
149,0.729248046875,-0.700927734375,0.0283203125,-2.0076335877862594,0.08396946564885496,-0.19083969465648856
150,0.7373046875,-0.701171875,0.03173828125,-2.0076335877862594,-0.061068702290076333,-0.22900763358778625
151,0.73486328125,-0.70068359375,0.03662109375,-2.1526717557251906,-0.11450381679389313,-0.3893129770992366
152,0.7392578125,-0.70263671875,0.034912109375,-2.0763358778625953,-0.10687022900763359,-0.3893129770992366
153,0.73095703125,-0.7001953125,0.036376953125,-2.2900763358778624,0.09923664122137404,-0.11450381679389313
154,0.732177734375,-0.701904296875,0.03173828125,-2.045801526717557,0.06870229007633588,-0.2366412213740458
155,0.738525390625,-0.700927734375,0.036865234375,-1.9312977099236641,-0.04580152671755725,-0.183206106870229
156,0.734375,-0.702392578125,0.03662109375,-2.236641221374046,-0.13740458015267176,-0.31297709923664124
157,0.73583984375,-0.698974609375,0.036865234375,-2.198473282442748,-0.13740458015267176,-0.19083969465648856
158,0.736083984375,-0.703857421875,0.037841796875,-1.9236641221374047,0.10687022900763359,-0.2900763358778626
159,0.733642578125,-0.701416015625,0.02734375,-2.3206106870229006,-0.24427480916030533,-0.15267175572519084
160,0.735107421875,-0.69970703125,0.034912109375,-2.030534351145038,-0.11450381679389313,-0.33587786259541985
161,0.735595703125,-0.702880859375,0.02783203125,-2.1297709923664123,-0.12213740458015267,-0.26717557251908397
162,0.733154296875,-0.703125,0.033447265625,-1.8931297709923665,0.10687022900763359,-0.15267175572519084
163,0.734619140625,-0.701171875,0.037841796875,-2.0,0.06870229007633588,-0.35877862595419846
164,0.7353515625,-0.70361328125,0.0302734375,-2.045801526717557,-0.015267175572519083,-0.21374045801526717
165,0.737060546875,-0.700927734375,0.02734375,-1.8778625954198473,0.030534351145038167,-0.31297709923664124
166,0.735595703125,-0.69970703125,0.032958984375,-2.2595419847328246,0.07633587786259542,-0.366412213740458
167,0.73388671875,-0.70361328125,0.02587890625,-1.8931297709923665,0.04580152671755725,-0.549618320610687
168,0.735107421875,-0.7021484375,0.037353515625,-2.198473282442748,0.015267175572519083,-0.20610687022900764
169,0.737548828125,-0.703125,0.03271484375,-2.122137404580153,-0.1984732824427481,-0.19083969465648856
170,0.733642578125,-0.697998046875,0.031005859375,-2.183206106870229,-0.1297709923664122,-0.09923664122137404
171,0.72998046875,-0.701416015625,0.03466796875,-1.9389312977099236,-0.007633587786259542,-0.0916030534351145
172,0.734130859375,-0.7021484375,0.028076171875,-2.0229007633587788,0.015267175572519083,-0.16030534351145037
173,0.73583984375,-0.699951171875,0.0390625,-2.0381679389312977,-0.2595419847328244,-0.1450381679389313
174,0.734619140625,-0.69775390625,0.033935546875,-2.0381679389312977,0.061068702290076333,-0.3435114503816794
175,0.734130859375,-0.700927734375,0.032958984375,-2.0763358778625953,0.03816793893129771,-0.4198473282442748
176,0.734619140625,-0.7001953125,0.03515625,-2.0076335877862594,0.15267175572519084,-0.42748091603053434
177,0.73291015625,-0.699951171875,0.034423828125,-1.9389312977099236,-0.16030534351145037,-0.33587786259541985
